,Customer_id,Phone,OnlineSecurity,OnlineBackup,TechSupport,DeviceProtection,StreamingTV,StreamingMovies,PaperlessBilling,DSL,Fiber Optic
8638,C585212,1,0,0,0,0,0,0,0,0,1
8639,Q956853,1,1,1,1,1,1,1,0,1,0
8640,K840087,0,0,1,0,1,0,0,1,1,0
8641,E249276,1,0,0,1,1,1,0,1,0,1
8642,G540903,1,0,0,0,1,1,1,0,0,1
8643,M356621,1,0,1,1,1,1,1,0,0,0
8644,B707938,0,1,0,0,0,1,1,1,0,1
8645,C612880,1,1,1,0,0,0,0,0,0,1
8646,Q531557,1,0,1,0,0,1,1,0,0,1
8647,C271341,0,0,1,0,1,0,1,1,0,1
8648,F57817,1,0,1,0,1,0,1,1,0,1
8649,Q722018,1,0,1,0,1,1,0,0,0,1
8650,R65614,1,0,0,0,1,1,1,0,0,1
8651,U961818,1,1,0,1,1,1,1,1,0,1
8652,A267630,1,0,1,1,1,0,1,1,0,0
8653,L558926,0,1,1,1,0,1,0,0,0,1
8654,E242415,1,1,1,0,0,1,1,0,1,0
8655,T42915,1,0,0,0,0,0,0,1,1,0
8656,F186234,1,1,1,1,0,1,0,1,1,0
8657,N663753,1,1,1,1,1,0,1,0,1,0
8658,H960808,0,1,0,1,1,1,0,0,1,0
8659,L608283,1,0,0,1,0,1,1,1,0,1
8660,Z993409,1,1,1,1,1,0,0,1,0,0
8661,F774246,1,0,1,0,1,0,1,0,0,1
8662,A36623,1,0,0,0,1,1,0,1,0,0
8663,E965419,1,0,1,0,0,1,0,0,0,0
8664,G272085,1,0,0,0,0,1,1,0,1,0
8665,K465973,1,0,0,0,1,0,0,1,0,1
8666,W368790,0,0,1,0,1,0,1,0,0,0
8667,Q610916,1,1,1,0,0,0,1,1,0,1
8668,O435835,1,0,0,0,0,1,1,1,0,1
8669,Q724137,1,0,0,1,1,1,1,0,1,0
8670,I250725,0,0,1,1,1,1,0,0,1,0
8671,J75757,1,0,0,0,1,0,0,1,1,0
8672,S541475,1,0,0,0,1,1,1,1,0,1
8673,P218738,1,1,0,0,1,0,1,1,0,1
8674,O881990,1,0,1,0,0,1,1,1,1,0
8675,S883911,1,1,1,0,0,0,1,0,0,1
8676,V588439,1,0,1,0,1,1,0,1,0,1
8677,J305888,1,1,1,1,1,1,0,1,0,0
8678,Q270313,1,1,0,1,0,1,0,0,1,0
8679,H750600,1,0,1,0,0,1,1,1,0,1
8680,Z401773,1,0,1,0,1,1,1,0,1,0
8681,I475020,1,0,1,1,0,0,0,1,1,0
8682,E459915,1,0,0,1,1,0,1,1,0,1
8683,A560329,1,1,0,1,0,0,0,1,0,1
8684,K400482,1,1,0,1,0,1,1,1,1,0
8685,E705949,1,0,1,0,1,1,0,1,0,1
8686,M646019,1,1,1,1,1,1,0,1,0,1
8687,O302793,0,0,1,1,0,1,0,0,0,0
8688,E698741,1,0,1,1,1,0,1,1,0,1
8689,A987044,1,0,0,0,1,1,1,0,1,0
8690,D956699,1,1,1,0,0,0,1,1,1,0
8691,S451747,1,0,1,0,1,0,0,1,1,0
8692,R45785,1,0,1,0,1,0,1,0,0,1
8693,R374499,1,0,0,0,1,1,0,0,0,1
8694,Y747047,1,1,0,1,1,1,0,1,1,0
8695,D666505,1,1,1,0,0,0,0,1,0,0
8696,K492175,1,0,0,0,0,0,1,0,1,0
8697,G869245,1,0,0,1,0,0,0,1,0,1
8698,N954346,0,0,0,1,1,0,0,1,1,0
8699,I493615,1,0,1,0,0,0,0,1,0,1
8700,W345311,1,0,0,0,0,1,0,1,0,1
8701,F86943,1,0,0,0,1,0,0,1,0,0
8702,F823751,0,0,0,1,0,0,1,0,1,0
8703,I369913,1,0,0,0,0,0,0,1,0,1
8704,E702248,1,1,1,0,1,1,1,0,0,1
8705,H314025,1,0,0,0,1,0,1,0,0,1
8706,C190080,1,1,1,0,1,0,1,0,0,1
8707,N123959,1,1,0,1,1,1,0,0,1,0
8708,M899189,1,0,0,1,0,0,1,1,1,0
8709,J313434,1,1,0,0,1,1,1,0,0,1
8710,I958169,1,0,0,1,0,1,0,0,0,0
8711,C116690,1,0,0,1,0,1,1,1,0,0
8712,F882447,1,0,1,1,0,1,1,1,1,0
8713,E781539,1,1,0,0,0,0,1,0,0,0
8714,N296260,1,0,1,0,1,1,1,1,1,0
8715,J412316,1,1,0,0,0,1,0,0,1,0
8716,T169300,1,0,1,0,1,0,1,1,0,1
8717,C708997,1,1,1,1,1,1,0,1,0,1
8718,L277341,1,1,0,0,0,1,0,1,0,1
8719,B84035,1,1,0,0,0,1,1,0,0,1
8720,M65348,1,1,0,0,0,0,1,1,0,1
8721,D560109,0,0,0,1,0,1,0,0,0,0
8722,E94706,1,0,0,0,1,0,0,1,0,1
8723,U272006,0,0,0,1,0,0,1,1,1,0
8724,P261491,1,1,1,0,0,1,0,0,0,0
8725,J281764,1,1,0,1,1,0,0,1,0,1
8726,C34648,1,0,0,0,1,1,0,1,1,0
8727,Z501442,1,0,0,0,1,0,0,1,1,0
8728,P338134,1,1,1,1,1,0,1,1,1,0
8729,S704223,0,0,1,0,1,0,0,1,0,1
8730,U645837,1,1,1,0,0,1,1,0,1,0
8731,F830666,1,0,1,1,0,1,1,0,1,0
8732,E577272,1,1,0,0,1,1,0,1,1,0
8733,P450130,1,1,1,1,0,1,0,1,0,1
8734,D292974,1,1,1,1,0,0,1,1,0,0
8735,L594942,1,0,1,1,0,0,0,0,0,0
8736,D449561,0,0,1,0,0,1,1,1,0,1
8737,Z637015,1,0,1,0,1,0,0,0,0,1
8738,J215190,1,1,0,0,1,1,0,0,0,0
8739,S222652,1,0,1,1,1,1,1,1,1,0
8740,R369407,1,0,1,0,0,1,0,0,0,1
8741,J339712,1,1,1,1,1,1,1,1,0,1
8742,M30542,1,0,0,0,1,0,1,0,0,1
8743,Z709934,1,0,0,1,0,0,1,0,1,0
8744,M18617,1,1,1,1,1,1,1,0,0,1
8745,A490867,1,1,0,1,0,0,1,0,0,1
8746,E605510,1,0,1,1,0,1,1,0,0,0
8747,C426956,1,0,1,1,0,1,0,1,1,0
8748,N312898,0,0,0,1,1,1,0,0,1,0
8749,P401215,1,0,1,0,0,0,0,0,1,0
8750,Y168157,1,0,1,0,0,0,0,0,1,0
8751,F702843,0,0,1,0,1,1,1,1,0,1
8752,O346280,1,0,0,1,0,1,0,1,1,0
8753,E798904,1,1,1,0,1,1,1,1,1,0
8754,F789317,1,0,0,1,0,0,0,1,0,1
8755,D938071,1,0,1,1,1,1,1,1,1,0
8756,J237830,1,1,0,0,0,1,0,0,1,0
8757,W679652,1,0,0,0,1,0,1,1,0,0
8758,I317260,1,0,0,0,1,0,0,1,1,0
8759,U00501,1,0,0,1,1,1,0,0,1,0
8760,P980194,1,0,1,1,0,1,1,0,0,1
8761,G417160,1,0,0,0,0,0,0,0,0,0
8762,P271479,1,1,0,0,0,1,0,0,0,1
8763,G340831,1,0,1,0,1,1,0,1,0,1
8764,E556319,1,0,0,0,1,1,1,0,0,1
8765,V493123,1,0,0,1,1,0,0,1,1,0
8766,T431514,1,1,0,0,0,0,0,1,0,1
8767,K202230,1,0,0,0,0,1,0,1,1,0
8768,L154203,1,0,0,0,1,1,0,1,0,1
8769,K960941,1,1,0,1,1,1,0,1,0,1
8770,W368352,1,0,0,0,0,0,0,0,0,1
8771,B568158,1,1,1,0,1,1,1,0,1,0
8772,M235859,1,0,0,0,0,0,0,1,0,0
8773,X774162,1,1,0,0,0,1,0,0,0,1
8774,D456001,0,1,1,0,1,1,1,1,1,0
8775,C356278,1,0,1,1,0,0,0,1,1,0
8776,L319399,1,1,0,1,0,0,1,1,1,0
8777,N10509,0,1,0,0,1,1,1,1,0,1
8778,C825312,1,0,1,0,0,0,0,0,0,1
8779,L129384,1,0,0,1,0,0,1,1,1,0
8780,T56833,1,0,1,1,1,0,0,0,0,1
8781,T987467,1,0,0,0,1,0,0,1,1,0
8782,I62827,1,1,0,1,0,0,1,1,1,0
8783,K316303,1,0,1,0,0,0,0,1,0,1
8784,C661614,1,0,0,0,0,0,0,1,0,1
8785,O884860,1,0,0,0,0,0,0,1,0,1
8786,X349441,1,0,0,0,0,1,0,1,0,0
8787,F486144,1,0,1,0,0,1,1,1,1,0
8788,A795602,1,1,0,1,1,0,1,0,0,1
8789,P374315,1,0,1,1,0,0,0,0,1,0
8790,L393972,1,1,1,1,1,1,0,1,0,0
8791,L940323,1,0,1,0,1,0,0,0,0,1
8792,U515711,0,0,1,0,0,1,1,0,0,0
8793,U344970,1,1,0,0,1,0,1,1,0,0
8794,S199014,1,0,1,0,0,1,0,1,1,0
8795,S944238,1,0,0,1,1,0,1,1,0,1
8796,M752980,1,0,0,0,0,1,0,1,1,0
8797,T482512,1,0,1,0,0,0,0,1,0,1
8798,L542612,1,0,1,0,0,1,0,1,0,0
8799,I679830,1,1,1,1,1,0,1,1,0,1
8800,L933426,1,0,1,1,0,1,1,1,0,1
8801,K725096,0,0,0,1,0,1,1,0,1,0
8802,D225235,1,0,0,1,0,0,1,1,0,1
8803,Q822881,1,0,0,1,0,0,0,0,0,1
8804,K112352,1,0,1,0,0,1,0,1,0,1
8805,N523135,1,0,0,0,0,0,1,0,0,1
8806,Q26506,1,0,1,0,1,1,1,1,1,0
8807,R593883,1,0,0,1,0,0,1,1,1,0
8808,N222050,1,1,1,0,1,1,0,1,0,0
8809,Z460359,1,0,1,0,0,1,0,1,1,0
8810,K885847,1,1,0,0,1,0,0,0,0,1
8811,V698076,1,1,1,0,1,1,0,1,0,1
8812,A825502,1,0,1,1,1,1,0,1,0,1
8813,H928939,1,1,1,0,0,0,0,0,0,1
8814,X37445,1,1,0,0,1,1,1,1,0,1
8815,J33472,1,0,1,1,1,0,1,1,1,0
8816,C582722,1,0,0,1,1,0,1,0,0,0
8817,L980328,1,1,0,0,0,0,1,0,1,0
8818,X808372,1,0,1,0,1,1,1,1,0,1
8819,B601895,1,0,0,1,0,0,1,0,0,1
8820,E920808,1,0,1,0,1,1,1,1,0,1
8821,X972558,1,0,1,1,1,0,1,1,0,1
8822,V330988,1,1,0,0,1,1,1,1,0,0
8823,T767556,1,0,1,0,1,1,1,0,0,0
8824,R790383,0,0,1,1,0,1,0,1,0,1
8825,B831355,1,1,0,0,0,0,1,0,0,0
8826,M231870,0,1,0,0,0,0,1,0,0,1
8827,P635169,1,1,0,0,1,0,0,1,0,1
8828,Y584273,0,1,0,0,0,1,0,0,0,1
8829,E559589,1,0,0,1,0,0,0,1,0,0
8830,S812132,1,0,1,1,1,1,1,1,0,1
8831,A957431,1,0,1,1,0,0,1,1,0,0
8832,X748009,1,0,1,1,0,0,0,0,0,1
8833,T279040,1,1,0,1,0,0,0,0,0,1
8834,W619405,1,0,0,0,1,0,1,0,0,0
8835,D683005,1,0,0,1,0,1,0,1,1,0
8836,D840710,1,0,0,1,0,1,0,0,1,0
8837,C37582,1,0,1,1,0,1,0,1,0,0
8838,S59586,1,0,1,0,1,1,1,1,0,0
8839,Z16192,1,0,1,1,1,1,0,0,1,0
8840,C533700,1,1,1,0,0,0,0,1,0,0
8841,P82698,1,0,0,0,0,0,0,1,0,0
8842,X577275,1,0,1,1,0,0,0,1,0,0
8843,Q857934,1,1,1,1,1,0,1,1,0,0
8844,W815471,1,0,1,0,0,1,1,0,0,0
8845,Z514718,1,1,1,1,0,0,1,0,0,1
8846,M144568,1,0,1,1,0,0,0,1,0,1
8847,V366783,1,0,1,0,0,1,1,1,0,1
8848,Q190990,1,1,0,1,0,1,1,0,0,0
8849,O326088,1,1,1,0,1,1,0,1,1,0
8850,A300601,1,0,0,0,0,1,1,1,1,0
8851,V630491,1,1,1,1,0,0,1,0,1,0
8852,B469043,1,1,1,1,0,1,0,0,0,1
8853,P530226,1,0,0,1,0,1,0,1,1,0
8854,Y178063,1,0,1,0,0,1,0,0,1,0
8855,W674486,1,0,0,1,0,1,1,1,1,0
8856,A991604,1,0,1,0,0,1,1,1,1,0
8857,Q924752,1,0,1,1,1,0,0,0,1,0
8858,P576478,1,0,0,1,0,0,0,0,1,0
8859,U495259,1,0,0,1,0,0,1,0,1,0
8860,T114413,1,0,0,1,0,0,0,0,0,0
8861,N969918,1,0,0,1,0,0,1,1,1,0
8862,C726077,1,0,1,0,1,0,1,1,0,1
8863,E370463,0,1,1,0,0,0,0,0,1,0
8864,B803995,1,1,0,0,0,1,1,1,0,1
8865,I139966,1,0,1,1,0,1,1,0,0,1
8866,M750521,1,1,1,0,1,0,0,1,0,0
8867,R75508,1,1,1,0,0,1,1,1,0,1
8868,A871046,1,0,0,0,0,0,0,0,0,1
8869,O962208,1,1,0,0,1,0,1,0,1,0
8870,Q170446,1,1,0,1,0,0,0,0,1,0
8871,M144232,1,1,0,0,0,1,1,0,1,0
8872,D229153,1,0,0,0,0,1,0,0,0,1
8873,D953868,1,0,0,0,0,1,1,0,0,1
8874,W453254,1,0,0,0,1,1,1,1,1,0
8875,W204997,1,1,1,0,1,1,0,0,0,1
8876,E77227,1,0,1,1,1,0,0,1,0,1
8877,F504193,1,0,0,1,1,0,0,1,0,1
8878,E941116,1,1,0,0,0,0,0,1,1,0
8879,L403049,1,1,0,0,0,0,0,1,0,1
8880,Q461091,1,1,0,0,1,0,1,0,0,1
8881,Z357278,1,0,0,0,0,0,1,0,0,1
8882,S422197,1,1,0,0,0,0,1,1,0,1
8883,C647303,1,0,1,0,1,1,1,1,0,1
8884,K619026,1,0,1,0,0,1,0,1,0,1
8885,V409169,1,1,0,1,0,1,0,0,1,0
8886,N695754,1,0,0,0,1,1,0,0,0,1
8887,G798762,1,0,1,0,1,1,1,1,1,0
8888,W705014,1,1,1,1,0,1,0,0,1,0
8889,Y93277,1,0,0,0,0,0,0,1,0,1
8890,V155685,1,0,0,0,1,1,1,0,0,1
8891,O263182,1,1,1,0,1,1,1,0,1,0
8892,U338809,1,1,0,0,1,1,0,1,1,0
8893,G569062,1,1,1,0,1,1,1,1,1,0
8894,Y803084,1,0,1,0,1,0,1,1,1,0
8895,T207990,1,1,1,0,0,1,1,1,1,0
8896,W488390,1,0,0,1,1,0,0,1,0,0
8897,F153748,1,1,1,0,1,1,0,1,0,1
8898,Z188926,1,1,0,0,0,1,0,0,0,1
8899,J947579,1,0,0,0,0,0,1,1,0,1
8900,I175937,1,1,1,0,0,1,1,1,0,0
8901,F18401,1,1,1,0,1,1,0,0,0,0
8902,X584197,1,0,0,0,0,1,0,1,0,0
8903,C643455,1,0,1,0,1,1,0,0,0,1
8904,J327417,1,1,0,0,0,0,0,0,1,0
8905,J622447,1,0,0,1,0,1,0,0,0,0
8906,A948573,1,1,0,1,0,0,1,0,0,0
8907,T195574,1,0,0,1,1,1,0,1,1,0
8908,S88773,1,1,1,1,0,0,1,1,0,1
8909,W817328,1,0,0,1,1,1,0,1,1,0
8910,K154214,1,1,0,0,0,0,1,1,0,1
8911,S952354,1,0,0,0,0,0,0,0,1,0
8912,T474901,1,0,0,1,1,0,0,1,0,1
8913,R243729,0,1,1,1,0,1,1,0,0,0
8914,G480012,1,1,0,0,1,1,0,0,0,1
8915,F180372,1,0,1,0,0,1,0,1,0,1
8916,X130405,1,0,1,0,0,0,0,1,0,0
8917,T470172,1,0,0,0,1,0,0,0,0,1
8918,S907944,1,1,0,0,0,0,0,0,0,1
8919,W375700,1,0,0,0,0,1,0,1,0,1
8920,N516432,1,1,0,1,0,1,1,1,0,1
8921,D561564,1,0,0,0,0,1,1,1,0,1
8922,H802305,1,0,1,1,1,0,0,0,0,0
8923,G752725,1,0,0,0,1,0,1,0,0,1
8924,Z742463,1,0,1,1,1,0,1,1,0,0
8925,F571515,1,0,0,1,1,0,1,1,0,0
8926,P143248,1,1,0,0,1,1,1,0,1,0
8927,N466112,1,1,1,1,1,0,0,0,0,1
8928,U616070,0,1,0,0,1,1,1,1,0,0
8929,D138886,1,0,1,0,0,1,1,1,1,0
8930,X449851,1,0,0,1,1,1,1,0,0,0
8931,Z818750,1,0,1,0,0,0,0,1,0,0
8932,T788611,1,0,1,1,1,1,1,0,0,1
8933,F185505,1,1,0,1,0,1,0,1,0,0
8934,F780524,1,1,1,0,0,1,1,0,0,0
8935,Z53820,1,0,1,0,1,1,1,0,1,0
8936,P478450,1,1,1,1,0,0,0,1,0,0
8937,T81402,1,0,0,1,1,0,1,0,1,0
8938,K958078,1,0,1,0,1,0,0,0,0,0
8939,K534632,0,0,0,0,0,1,0,1,0,1
8940,Z995043,1,0,1,0,0,0,1,1,1,0
8941,J259851,1,0,1,1,1,0,1,0,1,0
8942,E994144,1,0,1,1,1,0,0,0,0,1
8943,F363929,0,0,1,1,0,0,1,1,1,0
8944,D533301,1,0,1,0,1,0,0,0,0,1
8945,N404807,1,1,0,0,1,0,0,0,0,0
8946,R29520,1,0,1,1,0,1,1,1,0,0
8947,P01863,1,0,1,1,0,1,1,1,0,1
8948,I301776,1,1,1,0,1,1,1,1,1,0
8949,Y908340,1,1,0,1,1,1,1,0,0,1
8950,B94067,1,1,0,1,0,1,0,0,0,0
8951,O995027,1,0,0,0,0,0,0,1,0,1
8952,R468320,1,0,0,1,1,1,1,0,1,0
8953,F288388,1,0,0,0,0,0,1,1,0,0
8954,X181596,1,0,1,0,1,0,0,0,0,1
8955,P822042,1,1,0,0,0,0,1,1,0,1
8956,S129672,1,0,0,0,1,1,1,0,0,0
8957,B507395,1,0,0,0,0,0,1,1,1,0
8958,J988002,1,1,0,0,1,1,1,0,0,1
8959,D223410,1,0,0,0,1,0,0,1,0,1
8960,A301811,1,1,0,0,0,1,0,0,0,1
8961,K720086,1,0,0,1,1,0,0,1,0,1
8962,J480465,1,1,1,1,1,1,1,0,0,0
8963,M385259,1,0,0,1,0,0,1,1,0,1
8964,W757111,1,0,0,1,0,1,0,1,0,1
8965,G320395,1,0,0,1,0,0,0,1,1,0
8966,L683375,1,0,1,0,1,0,0,1,0,0
8967,M686165,1,1,0,1,0,1,0,1,0,1
8968,L599723,0,0,1,0,1,1,1,0,0,1
8969,L844920,1,1,1,0,0,1,1,0,0,0
8970,Y247087,1,1,0,0,0,0,0,1,0,0
8971,Q348067,1,1,0,0,0,0,1,1,1,0
8972,E390384,1,1,0,0,0,0,0,1,0,1
8973,Z888971,1,0,1,0,1,1,1,0,0,1
8974,I702999,1,0,0,0,1,1,1,1,0,0
8975,U369695,1,0,1,1,0,1,0,1,0,1
8976,Q248113,1,0,0,1,0,1,1,1,1,0
8977,Y934084,1,0,0,0,1,1,0,1,0,0
8978,C618119,1,0,1,1,0,0,1,1,1,0
8979,U736444,1,0,0,0,1,1,0,1,1,0
8980,M275292,1,1,0,0,1,0,0,1,0,0
8981,V599639,1,0,0,0,0,0,1,0,0,1
8982,R269337,1,0,1,1,1,1,0,1,0,0
8983,Q925183,1,0,0,0,0,0,1,1,1,0
8984,B894308,1,0,1,1,0,0,0,1,0,1
8985,J219576,1,1,0,0,0,1,1,1,1,0
8986,K284366,1,0,0,0,0,0,1,1,0,1
8987,V384695,1,1,0,0,0,1,0,1,0,1
8988,S697564,1,1,0,0,1,0,1,1,0,1
8989,V601914,1,1,0,0,0,1,1,0,1,0
8990,J280246,0,0,1,1,1,1,0,1,0,1
8991,W477705,1,1,1,1,0,0,0,1,0,0
8992,K874544,1,0,1,0,1,1,0,1,0,1
8993,F132006,1,0,0,0,1,0,0,1,0,0
8994,W575617,1,0,0,0,1,1,0,0,1,0
8995,L388163,1,0,0,0,1,1,1,0,0,1
8996,N21173,1,0,0,1,1,0,1,0,1,0
8997,J422302,1,1,1,1,1,1,0,0,0,1
8998,S749342,1,0,0,1,0,0,0,1,1,0
8999,Z974546,1,1,1,0,0,1,0,1,0,0
9000,Z929463,1,0,0,0,1,0,0,1,0,1
9001,H875358,1,1,0,0,0,1,1,0,0,1
9002,L469539,0,1,1,0,1,1,1,1,0,1
9003,K516166,0,0,0,0,1,1,1,1,0,0
9004,C615849,1,0,0,1,0,1,1,1,0,0
9005,D73867,1,0,1,0,1,0,0,1,1,0
9006,H251041,1,0,1,0,0,1,0,0,0,1
9007,J541237,1,0,0,0,1,1,1,0,0,0
9008,K632391,1,0,0,1,1,0,0,1,1,0
9009,P36822,1,0,1,0,0,0,0,1,0,1
9010,Y259434,1,0,1,0,0,0,1,0,0,1
9011,A764645,1,0,0,1,0,1,1,1,0,1
9012,K795552,1,1,1,1,0,1,0,0,1,0
9013,T638317,1,0,1,1,0,1,1,1,1,0
9014,L695141,1,0,1,0,0,1,0,1,0,1
9015,X696049,1,0,1,0,1,1,1,0,0,1
9016,U99057,1,1,1,1,0,0,1,0,1,0
9017,R941342,1,1,0,0,0,0,0,1,0,0
9018,Z232087,1,0,0,0,0,1,0,1,1,0
9019,S342275,0,0,0,1,0,0,1,1,0,0
9020,Z962291,1,0,0,0,1,0,1,1,0,0
9021,C383896,1,1,0,1,1,1,0,1,1,0
9022,H687284,1,0,1,0,1,0,0,1,0,1
9023,X605163,1,0,1,0,0,1,1,0,1,0
9024,U724245,1,1,1,0,0,0,1,0,1,0
9025,C637798,1,0,0,1,1,1,1,1,0,1
9026,Q531994,1,1,0,0,1,1,1,0,1,0
9027,K901994,1,0,0,0,0,0,1,1,0,0
9028,E813683,1,1,0,1,1,0,1,0,0,1
9029,L219105,1,0,0,0,0,1,0,1,1,0
9030,H908247,1,0,0,0,0,0,0,1,0,1
9031,J588514,1,0,0,0,0,0,1,0,0,0
9032,V483573,1,1,0,1,0,0,1,0,0,1
9033,P359684,1,1,1,0,0,1,0,1,0,1
9034,S217877,1,0,0,1,0,0,1,0,0,0
9035,G280276,1,0,1,1,1,1,0,1,0,0
9036,H765008,0,0,0,0,0,1,1,1,1,0
9037,A79548,0,1,0,0,0,0,0,0,0,1
9038,Y50015,1,0,0,0,0,0,1,0,0,1
9039,E444344,1,0,0,1,0,0,0,0,1,0
9040,N392260,1,1,1,1,0,1,1,0,0,1
9041,A767144,1,0,0,0,0,0,0,1,0,1
9042,N761090,1,1,1,1,0,1,1,1,1,0
9043,J636797,1,0,1,0,1,1,0,1,1,0
9044,F236627,1,0,1,0,1,0,1,0,0,0
9045,Z18210,0,0,0,0,0,0,1,1,0,1
9046,B959713,1,0,0,1,0,0,1,1,1,0
9047,X503544,1,0,0,1,0,1,1,1,1,0
9048,J32230,1,1,0,1,1,0,1,0,0,1
9049,V163590,1,0,0,1,1,1,0,0,1,0
9050,K918324,1,1,0,0,1,0,0,1,0,0
9051,O342390,1,0,1,1,0,0,1,0,0,1
9052,R194134,1,0,0,1,1,0,0,1,0,0
9053,S580963,1,1,1,0,0,0,1,1,0,1
9054,A822901,1,0,1,1,0,1,1,1,0,0
9055,C09877,1,0,0,0,0,0,1,1,0,1
9056,S95379,1,0,1,0,0,0,0,1,1,0
9057,S459186,1,0,1,0,1,0,0,1,0,1
9058,F466108,1,0,1,0,1,0,0,1,0,0
9059,S542395,1,1,0,0,0,0,0,0,0,1
9060,M474053,1,0,0,1,0,1,1,1,0,1
9061,F873880,1,0,0,0,0,1,0,0,1,0
9062,P294249,1,1,0,0,0,1,1,1,0,0
9063,B651452,1,1,0,1,0,1,1,0,0,1
9064,Y304175,1,1,1,1,0,1,1,0,0,0
9065,P172027,1,0,1,0,1,1,0,1,1,0
9066,I229526,0,0,0,1,1,0,0,0,0,1
9067,I50381,1,0,0,1,1,1,1,0,1,0
9068,B961799,0,0,0,0,1,1,1,1,0,1
9069,L686238,1,0,0,0,1,1,1,0,0,1
9070,I137232,1,1,1,0,0,0,0,0,1,0
9071,C632765,1,1,0,0,1,0,0,1,1,0
9072,O597847,1,0,0,0,1,0,0,0,0,1
9073,J108460,1,0,0,0,0,0,1,1,0,1
9074,M68775,1,0,0,0,1,1,0,0,0,1
9075,Q901861,1,0,1,1,0,1,1,1,1,0
9076,Y380824,1,0,1,0,0,1,0,1,0,1
9077,S144940,1,0,0,1,0,1,0,0,0,1
9078,V837342,1,0,1,1,0,0,0,1,0,1
9079,M639958,1,1,0,0,1,0,1,1,0,0
9080,Y778987,1,0,1,1,0,1,0,1,0,1
9081,S421624,1,0,1,0,0,1,0,0,0,1
9082,T675703,1,1,0,0,1,1,0,1,0,0
9083,X555613,1,0,0,1,0,0,0,0,0,1
9084,G213314,1,0,1,1,1,1,0,0,0,0
9085,A31278,1,1,0,0,1,1,1,1,0,0
9086,F721899,0,0,1,0,0,1,1,1,0,1
9087,S121250,1,1,0,1,0,1,1,1,0,0
9088,C843272,1,0,0,1,1,0,1,1,1,0
9089,N471252,1,0,0,1,1,0,0,0,1,0
9090,R938984,1,1,0,1,1,1,0,1,1,0
9091,Z272227,1,1,1,0,1,1,0,1,1,0
9092,R282758,1,0,0,0,0,1,0,0,0,0
9093,K966365,1,0,0,0,0,0,0,1,0,1
9094,W295340,1,0,1,0,1,0,1,1,0,1
9095,L10778,1,0,0,1,1,1,0,0,1,0
9096,M645601,0,0,1,0,1,0,0,1,0,1
9097,T913744,1,0,0,1,0,1,1,1,1,0
9098,M782473,1,0,1,0,1,1,0,0,0,0
9099,H220560,1,0,0,1,1,0,1,1,0,1
9100,C451458,1,0,0,1,1,1,1,1,1,0
9101,H671131,1,0,0,1,0,0,0,1,0,1
9102,V210365,0,0,1,0,0,0,0,0,0,1
9103,F97446,1,0,0,1,1,1,0,1,1,0
9104,Q346035,1,0,0,0,1,0,1,1,1,0
9105,O472020,1,0,1,1,1,1,0,1,0,0
9106,O285068,1,1,1,0,0,0,0,1,1,0
9107,A166320,1,1,0,1,1,0,1,1,0,1
9108,L817058,1,1,0,0,0,1,1,0,0,1
9109,N251690,1,0,0,1,0,1,0,0,0,0
9110,O463456,1,1,1,0,1,1,0,0,0,1
9111,K568524,1,0,0,0,0,1,0,0,0,1
9112,Y472740,1,0,0,0,0,0,1,1,1,0
9113,Q690485,1,1,0,1,1,1,0,1,1,0
9114,Q980177,1,0,1,1,1,0,0,0,0,1
9115,G581987,1,1,1,0,0,0,0,1,0,1
9116,D404489,1,0,0,0,0,1,1,1,0,1
9117,U456991,1,1,0,1,1,1,0,1,0,1
9118,J466016,0,1,1,1,0,1,1,1,0,1
9119,O362996,1,0,0,1,0,0,0,0,0,1
9120,S377705,0,0,1,1,0,1,0,0,0,0
9121,M662759,1,0,0,0,0,0,1,0,0,1
9122,F520630,1,1,0,0,0,1,1,0,0,1
9123,C612366,1,1,1,0,1,1,0,1,1,0
9124,V251779,1,0,0,1,1,0,0,1,1,0
9125,Z129927,0,1,0,1,1,1,1,1,0,1
9126,V378021,1,0,0,1,1,1,1,1,0,1
9127,O599935,1,0,1,0,1,0,0,1,0,1
9128,E970987,1,1,1,0,0,1,1,1,0,1
9129,Y470985,1,1,1,0,0,1,1,1,0,1
9130,M255421,0,0,1,0,1,1,0,1,0,0
9131,G28056,1,0,0,1,1,0,0,1,0,1
9132,I124834,1,0,0,1,0,1,1,1,0,1
9133,V710840,1,1,0,1,0,1,1,0,1,0
9134,D793723,1,1,0,0,1,0,0,1,1,0
9135,P494811,1,1,1,0,1,0,0,1,1,0
9136,O907259,1,1,0,1,0,1,0,0,0,0
9137,C960158,1,1,0,0,1,1,0,1,1,0
9138,U391073,1,0,0,0,1,1,1,1,0,1
9139,I941154,1,1,1,0,1,1,0,1,0,1
9140,C432978,1,0,0,1,1,1,1,1,0,1
9141,J155263,1,0,1,0,0,0,0,0,1,0
9142,S418516,1,1,1,1,0,1,1,1,0,1
9143,H825420,1,0,1,0,1,1,0,1,1,0
9144,A551693,1,0,1,0,0,0,1,1,1,0
9145,G278278,1,0,0,0,0,0,0,0,1,0
9146,P861065,1,0,1,0,1,0,0,0,1,0
9147,T679908,1,1,0,0,0,0,1,0,1,0
9148,Q831079,1,0,1,0,0,0,1,0,0,0
9149,K544594,1,0,1,0,0,0,1,1,0,1
9150,V535088,1,1,1,0,1,1,0,0,1,0
