,Age,Children,Churn,Contacts,DeviceProtection,Email,Fiber Optic,Income,Item1,Item2,Item3,Item4,Item5,Item6,Item7,Item8,Male,Married,MonthlyCharge,Multiple,Never Married,Nonbinary,One year,OnlineBackup,OnlineSecurity,Outage_sec_perweek,PaperlessBilling,Phone,Port_modem,Separated,StreamingMovies,StreamingTV,Tablet,TechSupport,Techie,Tenure,Two Year,Widowed,Yearly_equip_failure,Bandwidth_GB_Year
7445,78,0,0,0,1,12,1,22715.5,4,3,2,4,3,2,1,3,0,0,207.4974,1,1,0,0,0,1,11.34172,0,1,0,0,1,0,0,1,1,67.19921,1,0,1,5806.242503
7446,75,1,0,1,1,9,1,71117.01,2,2,2,3,5,2,3,2,0,0,137.4872,0,0,0,0,0,0,12.01013,0,1,1,1,0,0,1,1,0,41.4761,1,0,1,3432.332098
7447,71,4,0,0,0,18,0,11422.46,3,3,3,3,4,3,3,3,0,0,94.97283,0,0,0,0,0,1,5.644966,0,1,1,1,0,0,1,0,0,62.07668,0,0,0,5624.996529
7448,20,0,0,1,1,12,1,41691.46,2,3,1,4,4,4,2,3,1,0,162.4827,0,1,0,0,0,1,14.73499,0,1,0,0,1,0,0,0,0,67.65143,0,0,1,6039.469343
7449,38,0,0,1,0,15,0,38947.81,4,5,4,5,4,3,3,4,1,0,172.4567,1,0,0,1,0,0,14.64391,1,1,1,0,1,0,0,1,0,46.87676,0,0,0,4607.641291
7450,32,2,0,1,1,14,0,10843.0,3,4,4,2,5,3,3,3,1,0,187.4974,1,0,0,0,0,1,9.869142,0,1,0,0,1,0,0,1,0,63.71587,0,0,0,6228.991967
7451,69,3,0,1,1,11,1,25605.4,5,4,5,1,5,4,4,3,0,1,204.9797,1,0,0,0,0,0,14.22418,1,1,1,0,1,0,0,1,0,65.11128,0,0,1,5681.82038
7452,70,1,0,0,1,13,0,19777.62,3,2,3,4,4,3,3,4,1,0,164.967,0,0,0,0,1,0,10.93134,0,1,1,1,0,1,0,1,0,68.67996,0,0,1,6428.102346
7453,64,3,0,1,0,12,0,2855.7,4,4,4,5,3,5,4,4,0,0,182.4433,1,0,0,0,1,0,8.994296,1,1,0,1,1,0,0,0,0,65.46719,0,0,0,6145.391472
7454,83,1,0,2,1,11,0,51221.88,3,4,4,4,3,5,5,3,0,0,162.4676,1,1,0,1,0,0,7.336984,0,1,1,0,0,1,1,0,0,54.80402,0,0,3,5175.09924
7455,35,4,0,1,0,16,0,8094.06,4,4,3,3,4,4,4,5,1,1,102.4746,0,0,0,0,1,0,13.17715,1,1,1,0,0,0,1,0,0,64.91211,0,0,1,5662.934771
7456,32,2,0,1,0,8,0,46946.66,4,3,4,3,2,4,4,3,0,1,142.4526,0,0,0,0,1,1,11.74543,1,1,1,0,0,1,0,0,0,40.50993,0,0,0,4213.964063
7457,37,8,0,0,1,12,1,8054.38,3,3,4,4,3,4,3,4,1,0,184.967,0,0,0,0,1,0,9.159402,1,1,1,0,0,1,1,1,0,66.89083,0,0,1,6191.698375
7458,30,2,0,1,1,11,0,10000.11,5,5,5,4,4,4,5,4,0,0,92.5018,0,0,0,1,0,0,11.93376,1,0,0,0,0,0,0,0,0,61.46682,0,1,1,5244.329034
7459,19,0,0,1,1,13,0,63428.97,2,2,1,3,4,2,3,3,0,1,174.9882,1,0,0,0,0,1,10.37937,1,1,0,0,1,0,1,0,0,62.52627,0,0,2,6025.961938
7460,88,10,0,2,1,9,1,24372.54,4,4,5,3,4,3,3,4,1,0,124.9781,0,0,0,1,0,0,10.84727,1,0,0,1,0,0,0,0,0,61.61486,0,0,1,5394.861435
7461,74,6,0,1,1,9,0,63807.18,4,2,3,4,4,3,4,4,0,0,257.6513,1,0,0,1,1,1,7.163909,0,1,1,1,1,1,0,0,1,57.9625,0,0,1,6047.986921
7462,77,2,0,3,0,10,1,20826.26,2,3,2,2,4,4,2,4,1,0,222.6362,0,1,0,0,0,1,10.95093,0,1,0,0,1,1,0,1,0,67.05692,0,0,0,6046.985248
7463,55,1,0,1,1,12,1,81149.0,5,5,6,4,4,4,4,4,1,0,162.4827,0,0,0,0,0,1,6.209465,1,1,0,1,1,0,0,0,0,55.19347,0,0,0,4934.723127
7464,73,1,0,1,0,12,0,81282.63,2,2,3,3,4,2,2,3,0,0,162.4538,1,1,0,0,0,0,7.073565,0,1,0,0,0,1,0,1,1,56.05747,0,0,0,5229.767856
7465,47,1,0,3,1,8,0,51475.44,3,4,3,2,4,3,3,4,0,0,162.4676,1,1,0,0,0,0,14.35929,1,1,1,0,0,1,1,0,0,67.3458,1,0,1,6320.777008
7466,71,4,0,2,0,13,1,52458.7,2,3,1,4,5,3,3,3,1,0,137.4392,0,0,0,1,0,0,11.32763,1,1,0,1,0,1,1,0,0,64.15093,0,0,1,5549.125491
7467,22,2,0,1,1,15,0,43665.61,4,4,2,4,4,2,3,3,1,0,152.4579,0,0,0,0,1,0,7.99375,1,0,1,0,0,1,0,0,0,50.80222,1,0,1,5147.07499
7468,77,2,0,1,0,9,1,25195.32,4,4,1,5,3,4,4,2,0,0,147.4601,0,1,0,0,1,0,11.33011,1,1,0,0,0,0,1,1,0,50.11484,0,0,0,4173.243596
7469,62,0,0,0,0,7,1,89413.31,3,4,3,3,3,3,2,2,1,0,159.9512,0,0,0,0,0,0,7.765869,1,1,1,0,1,0,1,1,0,48.53271,0,1,0,4179.193883
7470,48,1,0,2,1,11,1,41192.11,3,3,4,4,4,3,3,5,0,0,194.9699,0,0,0,0,1,0,12.30708,0,1,0,0,1,0,1,1,0,51.83967,0,1,0,4623.694304
7471,59,2,0,2,1,10,0,31633.68,3,3,4,2,5,3,4,4,0,1,92.5018,0,0,0,0,0,0,7.950571,0,1,1,0,0,0,0,0,1,66.94354,0,0,1,5597.999017
7472,38,4,0,1,0,13,0,23142.81,3,3,3,3,3,3,5,3,1,1,149.989,1,0,0,0,0,1,11.36718,0,1,0,0,1,0,1,0,0,46.91449,0,0,2,4391.256935
7473,44,0,0,2,1,5,0,29615.36,4,4,4,2,5,4,3,4,1,0,125.0073,1,0,0,0,0,0,7.978277,0,1,1,1,0,0,0,0,0,59.50705,0,0,1,5130.51612
7474,19,2,0,0,1,12,1,13774.14,4,4,3,4,3,4,2,6,1,1,149.9621,0,0,0,0,0,0,7.457468,0,1,1,0,0,1,0,0,0,64.50684,0,0,1,5772.353993
7475,37,1,0,1,0,12,1,46014.14,5,3,4,2,3,4,3,3,0,1,220.1185,0,0,0,0,0,0,9.462504,0,1,0,0,1,1,0,1,0,67.69622,0,0,1,6077.472038
7476,86,1,0,0,0,9,0,33294.8,3,3,4,5,4,4,3,3,1,0,134.9801,1,1,0,1,1,0,8.815571,0,1,1,0,0,0,0,0,0,67.97118,0,0,2,5725.974592
7477,77,0,0,0,0,12,0,48838.86,4,4,3,3,4,3,4,4,0,1,117.4392,0,0,0,0,0,0,11.66965,1,1,0,0,0,1,0,0,1,67.4709,1,0,0,6044.78701
7478,38,2,0,0,0,11,0,31308.75,2,1,2,4,4,3,3,4,1,0,152.4624,1,0,0,0,0,1,11.14597,1,1,0,0,0,1,0,0,0,58.12362,0,0,0,5662.535202
7479,65,1,0,1,1,9,0,14606.55,3,4,4,2,6,1,4,3,0,0,255.1336,1,1,0,0,1,0,11.64985,1,0,1,0,1,1,1,0,0,69.02789,0,0,0,6755.042431
7480,64,0,0,1,0,11,1,28399.99,3,3,3,3,4,4,3,4,0,0,159.9349,0,0,0,0,1,0,7.9732,1,0,0,0,0,1,0,0,0,56.08228,1,1,0,4834.745442
7481,45,1,0,1,1,19,0,26524.51,3,2,3,5,2,3,4,3,1,0,187.4811,1,0,0,0,1,1,12.97926,1,1,1,1,0,1,0,0,0,67.26256,0,0,1,6536.760755
7482,25,1,0,1,1,9,0,40583.58,4,3,5,3,3,5,3,3,0,0,222.6609,0,1,0,0,1,0,7.543264,0,1,0,0,1,1,0,1,1,65.02015,1,0,0,6076.679824
7483,19,1,0,0,0,10,1,15332.39,5,4,4,2,2,5,4,3,0,0,252.624,1,1,0,1,0,0,11.04764,1,1,1,0,1,1,0,1,0,54.98522,0,0,2,5166.92619
7484,42,7,0,1,0,10,0,78971.09,2,2,2,2,3,2,4,4,1,0,94.97283,0,0,0,1,0,1,9.525291,0,1,0,0,0,0,0,0,0,70.1758,0,1,1,6558.341155
7485,55,1,0,0,1,13,1,60744.3,5,4,4,3,5,3,3,5,1,1,219.9902,1,0,0,0,1,1,4.923971,1,1,0,0,0,1,1,1,0,59.16562,0,0,0,5431.357184
7486,34,1,0,2,1,9,0,96579.4,4,3,4,3,5,3,4,3,0,0,104.9781,0,0,0,0,0,0,14.23961,1,0,1,1,0,0,0,0,1,66.89669,1,0,1,6058.836085
7487,84,2,0,1,0,16,1,9273.52,7,6,6,4,3,6,4,5,0,0,184.9647,0,0,1,0,1,1,8.497383,0,1,1,0,1,0,1,1,1,65.37201,1,1,1,5631.487821
7488,52,2,0,1,0,8,0,26556.47,2,2,2,3,3,3,2,3,0,0,104.9923,0,0,0,0,1,1,9.962435,0,1,1,1,0,0,1,0,0,49.54115,0,0,0,4279.082635
7489,46,0,0,3,0,15,0,64782.28,4,4,6,4,3,5,3,4,0,0,159.9656,1,0,0,0,1,0,11.14118,0,1,0,1,0,0,0,1,0,59.43728,0,0,0,5462.617829
7490,27,1,0,1,0,11,0,16257.6,4,3,3,5,2,4,3,4,0,0,174.9744,1,0,0,1,0,1,7.454729,0,0,1,0,1,0,0,1,0,56.37209,0,0,1,5445.434955
7491,47,4,0,1,1,11,0,15898.57,5,4,5,4,3,5,4,5,1,0,184.9634,1,1,0,0,1,0,5.102942,1,1,0,0,0,1,0,0,1,58.21476,1,0,2,5805.996684
7492,82,5,0,0,0,15,1,18024.55,4,5,6,2,5,3,5,2,0,0,144.9607,1,1,0,0,0,0,4.163266,1,1,0,0,0,0,0,0,0,53.07128,0,0,0,4465.086574
7493,46,2,0,1,0,10,1,26823.13,3,2,2,4,4,3,4,2,0,0,167.4564,1,1,0,0,1,0,10.38427,1,1,1,0,0,0,1,0,0,65.17039,1,0,0,5576.128456
7494,38,3,0,0,1,15,1,42343.23,3,3,3,3,4,2,2,3,1,1,174.9755,0,0,0,0,1,1,16.01904,0,1,1,0,0,1,0,0,0,66.52217,0,0,1,6075.169598
7495,76,1,0,1,0,11,0,9898.75,3,4,4,5,3,3,4,3,1,0,182.4433,1,0,0,0,1,0,4.323681,1,1,1,0,1,0,0,0,1,64.30983,0,0,0,6031.932533
7496,73,8,0,0,1,13,1,23324.66,3,4,4,2,3,3,3,3,1,1,164.9889,0,0,0,0,0,1,10.48875,1,0,0,0,0,1,0,1,0,66.66853,0,0,0,6036.666027
7497,45,8,0,2,0,11,1,18542.59,3,2,4,3,4,3,3,2,1,0,149.9778,0,0,0,0,1,1,10.44008,1,1,1,0,0,0,0,1,0,62.40518,1,1,0,5627.401455
7498,82,1,0,2,1,11,0,28254.82,4,4,5,4,4,4,3,3,1,0,162.4676,1,1,0,0,0,0,12.63006,1,1,1,0,0,1,1,0,0,56.56448,1,0,0,5369.680372
7499,65,9,0,1,1,8,0,74746.77,3,2,4,1,3,3,3,3,0,0,212.6695,0,1,0,0,1,1,10.3085,0,1,0,0,1,1,1,0,1,57.48285,0,0,0,5645.101799
7500,70,4,0,0,1,14,0,16131.26,3,4,3,3,4,4,2,3,1,0,200.1652,0,0,0,0,0,0,13.89024,0,1,0,1,1,1,0,1,0,56.78316,0,0,0,5299.638224
7501,63,1,0,0,1,15,1,90795.38,3,3,4,3,5,2,1,1,1,0,252.6378,1,0,0,0,0,0,14.48243,0,1,1,1,1,1,0,0,0,65.27324,1,0,1,5993.520721
7502,26,2,0,0,0,8,0,137977.7,3,3,3,2,5,3,2,4,1,0,129.9483,0,0,0,0,0,0,4.788138,1,1,1,1,0,1,0,1,0,63.52166,0,0,1,6001.350967
7503,41,5,1,1,0,15,0,46231.66,3,4,3,4,4,3,5,3,0,0,207.6386,1,0,0,0,0,0,15.29874,1,1,0,1,1,1,1,0,0,50.7426,0,0,0,4865.980872
7504,68,1,0,2,0,10,1,14401.6,4,5,4,3,4,2,3,3,1,1,252.624,1,0,0,0,0,0,9.887125,1,1,0,0,1,1,0,1,1,61.56209,0,0,0,5592.221292
7505,32,0,0,2,1,12,1,7490.58,4,3,4,3,3,4,5,4,1,1,137.4872,0,0,0,0,0,0,11.63863,1,1,1,0,0,0,0,1,0,66.85534,0,0,0,5704.335112
7506,68,2,0,2,1,14,0,52062.66,4,4,4,3,3,5,4,4,1,0,245.147,1,1,0,0,0,0,10.63698,1,0,0,0,1,1,0,1,0,64.39242,1,0,0,6353.557295
7507,39,2,0,0,1,11,0,18517.01,3,4,2,5,1,3,3,4,1,1,127.4738,0,0,0,1,1,0,6.111861,1,0,0,0,0,0,0,0,0,55.55453,0,0,0,5320.150962
7508,71,0,0,1,1,14,0,83990.65,3,4,3,3,4,3,3,2,0,0,117.5152,0,0,0,0,1,1,4.83372,1,1,1,0,0,0,1,0,0,71.20362,0,0,1,6015.340909
7509,59,4,0,1,1,16,0,41372.75,3,4,2,4,4,2,3,4,0,0,232.6378,1,0,0,0,0,0,7.095451,0,1,1,1,1,1,0,0,0,62.58109,1,0,1,6244.841283
7510,72,0,0,2,1,11,1,55227.66,4,3,4,3,3,4,4,2,1,0,242.6281,0,0,0,0,1,0,7.879761,0,1,0,0,1,1,1,0,0,45.03753,1,0,0,4297.196921
7511,22,1,0,1,0,12,1,9906.53,5,5,5,5,3,3,4,3,0,1,159.9512,0,0,0,0,0,0,4.648055,1,1,0,0,1,0,0,1,0,55.06506,1,0,0,4794.084269
7512,37,1,0,1,1,15,0,70458.03,4,4,4,3,4,4,4,4,1,1,212.6415,0,0,0,1,0,0,8.542428,0,1,0,0,1,1,1,1,1,56.9769,0,0,1,5744.847584
7513,68,0,0,1,0,10,0,14553.16,2,2,3,3,5,3,3,2,0,0,182.4433,1,1,0,0,1,0,10.31335,0,1,0,0,1,0,0,0,0,67.37714,0,0,0,6196.420115
7514,41,0,0,1,0,10,1,16604.0,4,4,3,5,2,4,5,3,0,0,179.9656,1,0,1,0,1,0,15.04532,0,1,0,0,0,0,0,1,1,60.37731,0,1,0,5138.712432
7515,48,4,0,0,1,14,0,25948.52,4,6,4,2,4,4,4,4,1,0,117.5152,0,1,0,0,1,1,12.03137,1,1,0,0,0,0,0,0,0,62.68348,0,0,1,5598.052693
7516,60,2,1,0,1,14,0,10647.22,3,4,4,4,2,5,4,3,1,0,212.6415,0,0,0,0,0,0,11.41456,1,1,1,0,1,1,0,1,1,38.34946,0,0,1,4173.931741
7517,31,4,1,2,1,16,0,2475.81,4,4,3,5,4,4,5,4,1,0,232.6378,1,0,0,0,0,0,8.751864,0,1,0,1,1,1,1,0,0,46.77756,0,0,1,5088.789141
7518,25,2,0,0,0,10,1,29155.86,3,3,3,4,2,3,4,4,0,1,112.4551,0,0,0,0,0,0,11.16452,0,1,0,0,0,0,1,0,0,52.74302,0,0,1,4460.767183
7519,77,1,0,0,0,13,1,36614.77,3,4,3,5,2,3,4,3,1,0,182.447,0,0,0,1,1,0,7.994158,1,0,0,0,1,0,0,1,0,51.73839,0,0,0,4517.455286
7520,43,1,0,0,0,11,0,71027.51,3,3,4,3,5,4,3,3,1,1,92.48802,0,0,0,0,0,0,9.775283,0,1,1,0,0,0,0,1,1,61.6107,0,0,0,5184.174341
7521,57,0,0,1,1,18,0,31359.19,5,4,4,3,6,2,2,3,0,0,164.9785,0,0,0,0,1,1,12.92745,1,1,1,0,1,0,0,0,0,70.15014,1,0,2,6548.096564
7522,66,1,0,0,1,13,0,14630.64,3,2,1,3,4,2,3,3,1,0,92.5018,0,0,0,0,0,0,16.03275,1,0,0,1,0,0,0,0,0,43.91775,0,0,0,3739.86651
7523,57,1,0,3,1,13,0,82645.48,4,4,4,3,5,3,3,2,0,0,222.6281,0,1,0,0,1,0,11.71395,1,1,1,0,1,1,1,0,0,60.45679,1,0,1,6007.023157
7524,72,2,0,2,0,8,0,7451.22,4,4,3,4,3,4,4,3,0,0,149.9378,0,0,0,0,1,0,11.70068,1,1,1,0,1,0,0,0,0,57.3854,0,0,1,5354.221755
7525,67,0,0,0,1,14,0,33202.57,2,2,3,4,3,2,3,2,1,0,194.9992,1,1,0,1,1,0,8.5852,1,1,1,0,1,0,0,1,0,42.01051,0,0,1,3879.472538
7526,19,0,0,0,0,13,1,5537.66,4,4,5,4,3,5,5,4,1,0,169.9378,0,0,0,1,1,0,11.19336,0,1,0,1,1,0,1,0,1,62.99928,0,0,0,5595.201151
7527,51,3,0,0,0,12,1,41620.84,2,3,4,2,5,3,3,2,1,0,220.1185,0,0,0,0,0,0,10.94942,1,1,0,0,1,1,0,1,0,70.36179,0,1,0,6358.605209
7528,19,2,1,0,0,17,0,18694.86,4,4,3,2,5,2,3,3,1,1,222.6143,0,0,0,0,1,0,7.254755,0,0,0,0,1,1,0,1,0,45.12504,0,0,0,4872.376444
7529,80,2,1,3,1,16,0,37333.83,3,4,4,2,4,5,2,3,0,0,270.1604,1,1,0,0,1,1,9.36573,0,1,1,0,1,1,0,1,0,50.65407,1,0,1,5310.662479
7530,89,4,0,1,0,18,0,38986.79,3,3,3,4,6,2,3,3,0,0,147.4564,1,0,0,0,1,0,14.70152,1,1,1,1,0,0,1,0,1,62.11655,0,0,0,5659.985455
7531,33,1,0,0,0,11,1,15824.18,4,3,3,3,4,1,3,3,1,0,172.4624,1,0,0,0,0,1,6.629265,1,0,1,0,0,1,0,0,0,70.67216,0,0,0,6262.849668
7532,68,1,0,0,1,14,0,25660.71,5,4,5,4,4,4,5,4,0,0,152.5104,1,0,0,0,0,1,9.120844,0,1,1,1,0,0,1,1,0,53.48518,0,0,0,4999.929364
7533,58,3,0,1,0,9,0,96042.29,4,3,4,3,4,3,3,3,1,1,114.9658,0,0,0,0,0,0,11.90561,1,1,1,0,1,0,0,0,0,52.98326,0,0,0,4645.007236
7534,38,2,0,1,1,11,0,86111.94,4,3,2,3,3,3,3,3,0,0,160.0122,1,0,1,0,1,0,5.287739,1,1,0,1,0,0,0,1,0,55.97115,0,0,0,4934.232191
7535,35,4,0,0,0,5,1,18056.25,4,4,3,3,3,4,4,2,0,0,147.4601,0,0,0,0,1,0,7.347479,1,1,0,0,0,0,0,1,0,61.16662,0,0,2,5278.074401
7536,87,1,1,1,0,13,0,52639.57,2,2,2,4,1,4,4,3,0,0,255.1198,1,0,0,0,1,0,10.21389,1,1,0,0,1,1,1,1,0,61.68428,1,1,1,6000.369501
7537,65,4,0,1,1,11,0,9019.07,2,3,2,5,1,4,3,4,1,0,212.6415,0,0,0,0,0,0,6.336993,1,1,1,0,1,1,1,1,0,70.62749,1,0,0,6863.899773
7538,28,6,0,1,1,9,0,12537.63,4,2,4,1,5,2,4,3,1,0,129.995,0,0,0,1,0,0,5.789458,1,0,1,0,0,1,1,1,0,65.39301,0,0,0,5942.9188
7539,57,0,0,1,1,13,1,19198.61,1,1,1,4,3,3,3,4,1,0,162.4713,0,0,0,0,0,0,10.63248,0,1,1,1,0,1,0,1,0,65.25688,1,0,0,5651.976417
7540,68,1,0,0,1,13,1,67871.48,3,4,5,4,3,3,2,4,0,0,195.0062,1,0,0,0,1,1,5.625045,0,1,1,0,0,0,0,1,0,56.74758,1,1,0,4947.739322
7541,33,3,0,0,0,12,0,10547.83,3,4,5,3,5,3,4,2,1,1,127.4601,0,0,0,0,1,0,10.58659,1,1,0,0,0,0,0,1,1,59.22886,0,0,0,5590.851555
7542,30,5,0,0,1,13,1,71530.36,4,4,5,4,3,3,2,3,1,0,149.9621,0,0,0,0,0,0,12.42391,1,1,1,0,0,1,0,0,0,49.61348,1,1,1,4608.31316
7543,69,0,0,0,0,10,1,2353.03,5,5,5,3,3,4,5,4,0,0,169.9447,1,0,0,0,0,0,9.951397,0,1,0,0,0,1,0,0,0,66.9099,1,0,2,5683.50493
7544,33,0,0,1,0,11,0,47612.31,3,4,4,4,3,3,3,5,0,0,159.9642,1,1,0,0,1,0,13.58454,0,0,0,0,0,1,1,0,0,63.63151,0,0,0,5626.901599
7545,52,0,0,0,1,10,0,44909.71,4,4,4,4,1,4,5,3,1,1,129.9621,0,0,0,0,0,0,12.00753,1,1,0,0,0,1,0,0,0,53.42523,1,0,1,5108.08077
7546,84,4,0,0,0,11,0,20459.07,4,3,4,4,5,3,4,4,0,1,232.652,1,0,0,1,1,1,10.25704,1,1,0,0,1,1,1,0,0,70.19371,0,0,1,6457.18973
7547,51,1,0,0,1,4,1,23882.77,2,2,2,4,3,3,3,3,1,0,194.9882,1,0,0,0,0,1,16.57722,1,1,1,0,1,0,1,0,0,54.94221,1,0,0,4999.200658
7548,56,0,0,0,0,14,1,61449.42,4,3,4,5,2,4,5,4,0,0,242.6143,0,1,0,0,1,0,5.920285,0,1,1,0,1,1,1,1,0,41.56439,0,0,0,3937.196959
7549,30,1,0,0,1,16,1,80803.99,3,2,2,1,3,2,2,3,1,0,219.9902,1,0,0,0,1,1,11.5752,0,1,0,0,0,1,0,1,0,41.95888,0,1,0,4103.440109
7550,78,4,0,2,1,9,1,44220.48,3,4,3,6,3,4,3,3,1,0,192.4705,1,1,0,0,0,0,4.685599,1,1,0,0,1,0,0,0,1,69.97129,0,0,0,6159.279047
7551,76,3,0,1,1,12,0,38126.77,2,3,3,3,4,4,3,3,1,0,197.484,1,0,0,0,1,1,9.660271,1,1,1,0,1,0,0,0,0,71.94498,1,0,1,6879.458804
7552,88,1,0,1,0,14,1,16493.86,3,4,4,4,2,4,4,4,0,0,112.4551,0,0,0,0,0,0,8.091618,0,1,0,0,0,0,1,0,0,60.29081,0,1,1,4841.877582
7553,41,2,0,0,0,10,1,24620.49,3,3,2,3,5,1,4,4,1,0,179.9476,1,0,0,0,0,0,9.732859,1,1,0,0,1,0,0,0,0,52.24584,0,0,1,4681.487886
7554,42,4,0,1,1,11,1,50973.42,1,1,2,3,4,2,2,2,1,0,184.9785,0,0,0,0,1,1,7.976555,1,1,1,0,1,0,0,0,0,48.62124,0,1,1,4625.174903
7555,61,4,0,1,0,13,0,41312.43,3,4,4,3,4,4,3,3,0,0,127.4586,0,0,0,0,1,0,14.6804,1,1,1,0,0,1,0,0,0,63.37746,0,1,1,5565.471399
7556,22,4,0,1,0,15,0,82714.05,4,4,4,5,4,5,5,3,1,0,182.4433,1,0,0,0,1,0,8.231804,1,1,1,0,1,0,0,0,0,61.88348,1,1,1,6102.523323
7557,25,2,0,1,1,9,0,54215.43,4,5,4,4,4,4,5,3,1,0,150.0208,1,0,0,0,1,1,5.422522,1,1,0,0,0,0,0,0,0,58.31897,0,1,0,5326.224652
7558,32,5,0,1,0,11,0,76110.3,2,3,2,3,4,3,2,2,0,1,92.45514,0,0,0,0,0,0,11.31655,1,1,1,0,0,0,0,0,0,62.23239,1,0,1,5721.203342
7559,35,0,0,0,1,17,0,42072.37,5,4,4,5,3,4,4,3,1,0,129.9621,0,1,0,0,0,0,11.90199,1,1,1,0,0,1,1,0,0,52.07089,0,0,1,5052.845925
7560,82,1,0,0,0,10,1,32833.84,2,3,4,3,5,3,3,4,0,0,169.9741,1,0,0,1,1,1,17.76091,0,1,0,0,0,0,0,0,0,62.00464,0,0,0,5243.121015
7561,56,1,0,0,0,12,0,52119.38,2,2,3,4,2,3,3,3,0,0,149.9447,1,0,0,0,0,0,4.493677,1,1,1,1,0,1,0,0,0,52.59552,1,0,0,4997.517022
7562,36,1,1,2,0,11,0,58937.05,2,4,3,4,3,2,4,4,1,0,190.127,0,0,0,0,0,1,13.18151,1,1,0,0,1,1,0,0,1,41.90646,0,1,0,4499.020965
7563,79,4,0,2,1,8,1,75907.67,5,3,5,3,3,2,4,6,1,0,287.6427,1,0,0,0,1,0,15.9948,1,1,0,1,1,1,1,1,0,45.84636,0,0,0,4539.933056
7564,55,0,0,0,1,10,0,66342.21,6,7,6,3,3,6,6,5,1,1,139.965,0,0,0,1,0,0,10.54347,1,1,1,0,1,0,1,0,0,66.59912,0,0,0,6176.784118
7565,71,2,0,0,1,9,1,27757.33,2,4,3,3,4,2,3,3,1,0,235.1591,0,1,0,0,0,1,10.18012,1,1,0,0,1,1,1,1,0,54.41265,1,0,0,5115.759017
7566,55,3,0,0,0,15,0,81140.88,2,2,2,3,3,3,4,3,0,0,149.9378,0,0,0,0,1,0,12.40678,1,0,1,0,1,0,1,0,0,46.92377,0,1,1,4583.54052
7567,53,3,0,1,1,11,0,72581.13,4,3,5,4,4,5,3,5,1,0,144.9889,0,0,0,0,0,1,11.71127,1,1,0,1,0,1,1,1,0,71.45998,0,0,0,6754.410408
7568,46,7,0,0,0,12,1,19590.84,5,4,4,4,1,4,4,4,0,0,124.9643,0,0,0,0,0,0,10.62232,0,1,1,1,0,0,0,1,0,52.75072,0,0,0,4550.793265
7569,22,1,0,0,0,12,1,8977.52,4,4,3,3,3,3,4,3,0,0,147.4421,0,0,1,0,0,0,15.04329,0,1,0,1,1,0,0,0,0,70.63238,0,0,1,6061.485299
7570,30,5,0,0,0,12,1,68520.49,4,3,4,3,2,5,5,2,0,0,179.9476,1,1,0,0,0,0,10.81641,0,1,0,0,1,0,1,0,0,60.69402,0,0,1,5419.846646
7571,33,0,0,0,0,12,0,4222.75,3,4,4,4,3,4,4,5,1,0,172.4567,1,0,0,0,0,0,8.866215,1,0,0,0,1,0,0,1,0,60.44201,0,1,1,5735.541215
7572,20,5,0,0,0,10,1,6416.11,3,4,3,3,3,3,2,4,0,1,167.4564,1,0,0,0,1,0,13.56589,1,1,1,0,0,0,0,0,0,57.10624,0,0,0,5092.967553
7573,67,10,1,1,1,14,0,45924.54,3,3,5,5,4,3,4,5,0,0,255.1336,1,0,0,1,1,0,14.97932,1,1,1,1,1,1,1,0,0,48.05798,0,0,1,5307.317588
7574,37,1,0,1,0,14,0,50835.25,3,2,2,3,3,2,3,5,1,1,210.1051,0,0,0,0,1,0,12.34646,0,1,0,0,1,1,0,0,0,53.5035,0,0,3,5464.765587
7575,51,8,0,1,1,10,0,11712.45,3,1,3,4,4,2,4,4,0,1,187.656,0,0,0,0,0,0,11.83848,0,1,0,0,1,1,0,0,0,62.5016,0,0,0,5902.250031
7576,84,1,0,2,0,14,0,1628.25,3,3,3,3,4,2,3,2,1,0,104.9629,0,0,0,0,0,0,11.18263,1,1,0,1,0,1,0,0,0,65.14224,0,0,0,5495.374637
7577,18,1,0,0,1,13,0,38479.29,2,3,4,4,3,3,3,4,1,0,129.9621,0,1,0,0,0,0,8.189755,0,1,0,0,0,1,0,0,1,68.47904,0,0,0,6483.815487
7578,32,2,0,0,0,9,1,78103.68,4,4,4,4,2,4,4,4,1,0,179.9476,1,1,0,0,0,0,8.442682,1,1,1,0,1,0,0,0,0,68.83185,0,0,1,6070.017248
7579,30,2,0,3,1,13,0,2534.94,4,5,3,5,3,3,4,3,0,0,127.5067,0,0,0,0,1,0,12.71148,1,1,1,1,0,0,0,1,0,60.53095,0,0,1,5265.959419
7580,81,1,0,3,0,15,1,10667.51,3,4,5,3,2,4,3,2,1,0,179.9476,1,0,0,0,0,0,11.10459,0,0,1,1,1,0,0,0,0,68.78265,0,0,1,5874.548599
7581,39,8,0,0,0,17,1,57201.39,1,2,3,1,6,2,2,1,1,0,159.9512,0,0,0,0,0,0,1.882426,1,1,1,0,1,0,0,1,1,68.98508,0,1,0,6176.702519
7582,73,4,0,0,0,10,0,31854.01,6,5,5,4,3,3,4,5,1,0,147.4893,1,0,0,0,1,0,11.0579,1,1,0,1,0,0,1,1,1,59.60106,0,0,1,5179.444858
7583,62,3,0,1,1,16,1,3167.88,3,3,4,5,2,6,5,4,0,0,157.4836,1,0,0,0,0,0,13.45919,1,1,0,0,0,0,0,0,0,39.71501,0,0,0,3459.851822
